timestamp,percentage,depth,notional
2026-06-24 14:57:02,1.00,1894.59000000,116083644.47750000
2026-06-24 14:57:02,2.00,4184.88800000,257790400.23930000
2026-06-24 14:57:02,3.00,4663.15200000,287660415.16190000
2026-06-24 14:57:02,4.00,5147.45600000,318238464.55440000
2026-06-24 14:57:02,5.00,5703.36100000,353680948.41560000
2026-06-24 14:57:31,-5.00,9233.46900000,554502707.90390000
2026-06-24 14:57:31,-4.00,8640.61200000,520008688.50620000
2026-06-24 14:57:31,-3.00,7756.72600000,467863283.89560000
2026-06-24 14:57:31,-2.00,6785.44300000,410041825.37530000
2026-06-24 14:57:31,-1.00,3419.80400000,207624320.41610000
2026-06-24 14:57:31,-0.20,485.84900000,29606786.54790000
2026-06-24 14:57:31,0.20,567.49700000,34662545.49120000
2026-06-24 14:57:31,1.00,1907.92200000,116896369.03320000
2026-06-24 14:57:31,2.00,4216.63300000,259756838.20790000
2026-06-24 14:57:31,3.00,4687.71700000,289189749.72980000
2026-06-24 14:57:31,4.00,5161.94600000,319138355.25690000
2026-06-24 14:57:31,5.00,5897.03800000,366062040.14840000
2026-06-24 14:58:02,-5.00,9132.90300000,548566314.48980000
2026-06-24 14:58:02,-4.00,8542.75700000,514221497.97790000
2026-06-24 14:58:02,-3.00,7630.01100000,460358810.92790000
2026-06-24 14:58:02,-2.00,6621.55700000,400286290.74570000
2026-06-24 14:58:02,-1.00,3361.52600000,204142523.88950000
2026-06-24 14:58:02,-0.20,453.44800000,27644467.90260000
2026-06-24 14:58:02,0.20,482.22200000,29465413.53130000
2026-06-24 14:58:02,1.00,1893.15700000,116029318.81410000
2026-06-24 14:58:02,2.00,4250.99000000,261984832.95460000
2026-06-24 14:58:02,3.00,4709.86100000,290665617.22300000
2026-06-24 14:58:02,4.00,5177.86100000,320227301.59440000
2026-06-24 14:58:02,5.00,5906.45200000,366739273.32960000
2026-06-24 14:58:31,-5.00,9259.65800000,556232550.29980000
2026-06-24 14:58:31,-4.00,8653.74700000,520963606.47480000
2026-06-24 14:58:31,-3.00,7742.73300000,467196460.98770000
2026-06-24 14:58:31,-2.00,6698.55500000,404979384.13500000
2026-06-24 14:58:31,-1.00,3376.44400000,205061624.86760000
2026-06-24 14:58:31,-0.20,453.68800000,27665018.01350000
2026-06-24 14:58:31,0.20,507.07500000,30992794.57570000
2026-06-24 14:58:31,1.00,1848.89700000,113343529.44430000
2026-06-24 14:58:31,2.00,4263.02800000,262802558.61980000
2026-06-24 14:58:31,3.00,4688.72300000,289420779.09130000
2026-06-24 14:58:31,4.00,5162.21100000,319334132.32770000
2026-06-24 14:58:31,5.00,5893.86700000,366048781.40780000
2026-06-24 14:59:01,-5.00,9246.79800000,555458033.37970000
2026-06-24 14:59:01,-4.00,8640.64200000,520175329.35330000
2026-06-24 14:59:01,-3.00,7728.02300000,466313634.97970000
2026-06-24 14:59:01,-2.00,6693.94200000,404701640.66090000
2026-06-24 14:59:01,-1.00,3408.78600000,207017464.39170000
